DateTime_Full,Htl,Hdbt,Hc,Qve,ΣQx,Qxt,Qxm,Ncxs,Ncxm
10/18/2025 18:00,216.18,222.5,205,157.78,198,42,156,0,1
10/18/2025 19:00,216.18,222.5,205,157.78,198,42,156,0,1
10/18/2025 20:00,216.18,222.5,205,157.78,198,42,156,0,1
10/18/2025 21:00,216.18,222.5,205,157.78,198,42,156,0,1
10/18/2025 22:00,216.18,222.5,205,157.78,198,42,156,0,1
10/18/2025 23:00,216.18,222.5,205,157.78,198,42,156,0,1
10/19/2025 0:00,216.05,222.5,205,157.78,198,42,156,0,1
10/19/2025 1:00,216.05,222.5,205,198,198,42,156,0,1
10/19/2025 2:00,216.05,222.5,205,198,198,42,156,0,1
10/19/2025 3:00,216.04,222.5,205,157.78,198,42,156,0,1
10/19/2025 4:00,216.04,222.5,205,198,198,42,156,0,1
10/19/2025 5:00,216.04,222.5,205,198,198,42,156,0,1
10/19/2025 6:00,216.03,222.5,205,157.78,198,42,156,0,1
10/19/2025 7:00,216.02,222.5,205,157.78,198,42,156,0,1
10/19/2025 8:00,216.01,222.5,205,157.78,198,42,156,0,1
10/19/2025 9:00,216.01,222.5,205,169,169,42,127,0,1
10/19/2025 10:00,216.01,222.5,205,123,123,123,0,0,2
10/19/2025 11:00,216.01,222.5,205,159,159,42,117,0,1
10/19/2025 12:00,216,222.5,205,157.78,198,42,156,0,1
10/19/2025 13:00,216,222.5,205,198,198,42,156,0,1
10/19/2025 14:00,216,222.5,205,198,198,42,156,0,1
10/19/2025 15:00,216,222.5,205,198,198,42,156,0,1
10/19/2025 16:00,216,222.5,205,198,198,42,156,0,1
10/19/2025 17:00,216,222.5,205,198,198,42,156,0,1
10/19/2025 18:00,216,222.5,205,198,198,42,156,0,1
10/19/2025 19:00,216,222.5,205,198,198,42,156,0,1
10/19/2025 20:00,216,222.5,205,198,198,42,156,0,1
10/19/2025 21:00,216,222.5,205,198,198,42,156,0,1
10/19/2025 22:00,216,222.5,205,198,198,42,156,0,1
10/19/2025 23:00,216,222.5,205,198,198,42,156,0,1
10/20/2025 0:00,216,222.5,205,198,198,42,156,0,1
10/20/2025 1:00,216,222.5,205,192,192,42,150,0,1
10/20/2025 2:00,216,222.5,205,192,192,42,150,0,1
10/20/2025 3:00,216,222.5,205,180,180,42,138,0,1
10/20/2025 4:00,216,222.5,205,172,172,42,130,0,1
10/20/2025 5:00,216,222.5,205,174,174,42,132,0,1
10/20/2025 6:00,216,222.5,205,174,174,42,132,0,1
10/20/2025 7:00,216,222.5,205,174,174,42,132,0,1
10/20/2025 8:00,216,222.5,205,198,198,42,156,0,1
10/20/2025 9:00,216,222.5,205,198,198,42,156,0,1
10/20/2025 10:00,216,222.5,205,198,198,42,156,0,1
10/20/2025 11:00,216,222.5,205,198,198,42,156,0,1
10/20/2025 12:00,216,222.5,205,198,198,42,156,0,1
10/20/2025 13:00,216,222.5,205,198,198,42,156,0,1
10/20/2025 14:00,216,222.5,205,198,198,42,156,0,1
10/20/2025 15:00,216,222.5,205,198,198,42,156,0,1
10/20/2025 16:00,216,222.5,205,198,198,42,156,0,1
10/20/2025 17:00,216,222.5,205,198,198,42,156,0,1
